src,dst,relation,weight
context::indian_bias::263::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::263::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::263::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::263::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::263::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::263::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::264::en::race,group::en::chinks,stereotype_of,1.0
context::indian_bias::264::en::race,group::en::whites,anti_stereotype_of,1.0
context::indian_bias::264::hi::race,group::hi::चिंक्स,stereotype_of,1.0
context::indian_bias::264::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::264::bn::race,group::bn::চীনা (অবমাননাকর),stereotype_of,1.0
context::indian_bias::264::bn::race,group::bn::শ্বেতাঙ্গরা,anti_stereotype_of,1.0
context::indian_bias::265::en::race,group::en::lee,stereotype_of,1.0
context::indian_bias::265::en::race,group::en::brady,anti_stereotype_of,1.0
context::indian_bias::265::hi::race,group::hi::ली,stereotype_of,1.0
context::indian_bias::265::hi::race,group::hi::ब्रेडी,anti_stereotype_of,1.0
context::indian_bias::265::bn::race,group::bn::লি,stereotype_of,1.0
context::indian_bias::265::bn::race,group::bn::ব্র্যাডি,anti_stereotype_of,1.0
context::indian_bias::266::en::race,group::en::white,stereotype_of,1.0
context::indian_bias::266::en::race,group::en::black,anti_stereotype_of,1.0
context::indian_bias::266::hi::race,group::hi::गोरा,stereotype_of,1.0
context::indian_bias::266::hi::race,group::hi::काला,anti_stereotype_of,1.0
context::indian_bias::266::bn::race,group::bn::শ্বেতাঙ্গ,stereotype_of,1.0
context::indian_bias::266::bn::race,group::bn::কৃষ্ণাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::267::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::267::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::267::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::267::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::267::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::267::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::268::en::race,group::en::indian,stereotype_of,1.0
context::indian_bias::268::en::race,group::en::american,anti_stereotype_of,1.0
context::indian_bias::268::hi::race,group::hi::भारतीय,stereotype_of,1.0
context::indian_bias::268::hi::race,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::indian_bias::268::bn::race,group::bn::ভারতীয়,stereotype_of,1.0
context::indian_bias::268::bn::race,group::bn::মার্কিন,anti_stereotype_of,1.0
context::indian_bias::269::en::race,group::en::jose,stereotype_of,1.0
context::indian_bias::269::en::race,group::en::mike,anti_stereotype_of,1.0
context::indian_bias::269::hi::race,group::hi::जोस,stereotype_of,1.0
context::indian_bias::269::hi::race,group::hi::माइक,anti_stereotype_of,1.0
context::indian_bias::269::bn::race,group::bn::হোসে,stereotype_of,1.0
context::indian_bias::269::bn::race,group::bn::মাইক,anti_stereotype_of,1.0
context::indian_bias::270::en::race,group::en::native,stereotype_of,1.0
context::indian_bias::270::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::270::hi::race,group::hi::मूल निवासी,stereotype_of,1.0
context::indian_bias::270::hi::race,group::hi::श्वेत,anti_stereotype_of,1.0
context::indian_bias::270::bn::race,group::bn::আদিবাসী,stereotype_of,1.0
context::indian_bias::270::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::271::en::race,group::en::marquis,stereotype_of,1.0
context::indian_bias::271::en::race,group::en::connor,anti_stereotype_of,1.0
context::indian_bias::271::hi::race,group::hi::मार्किस,stereotype_of,1.0
context::indian_bias::271::hi::race,group::hi::कॉनर,anti_stereotype_of,1.0
context::indian_bias::271::bn::race,group::bn::মার্কিস,stereotype_of,1.0
context::indian_bias::271::bn::race,group::bn::কনর,anti_stereotype_of,1.0
context::indian_bias::272::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::272::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::272::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::272::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::272::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::272::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::273::en::race,group::en::mexican,stereotype_of,1.0
context::indian_bias::273::en::race,group::en::american,anti_stereotype_of,1.0
context::indian_bias::273::hi::race,group::hi::मैक्सिकन,stereotype_of,1.0
context::indian_bias::273::hi::race,group::hi::अमेरिकन,anti_stereotype_of,1.0
context::indian_bias::273::bn::race,group::bn::মেক্সিকান,stereotype_of,1.0
context::indian_bias::273::bn::race,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::indian_bias::274::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::274::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::274::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::274::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::274::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::274::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::275::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::275::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::275::hi::race,group::hi::काली,stereotype_of,1.0
context::indian_bias::275::hi::race,group::hi::गोरी,anti_stereotype_of,1.0
context::indian_bias::275::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::275::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::276::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::276::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::276::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::276::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::276::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::276::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::277::en::race,group::en::tyrone,stereotype_of,1.0
context::indian_bias::277::en::race,group::en::dustin,anti_stereotype_of,1.0
context::indian_bias::277::hi::race,group::hi::टाइरोन,stereotype_of,1.0
context::indian_bias::277::hi::race,group::hi::डस्टिन,anti_stereotype_of,1.0
context::indian_bias::277::bn::race,group::bn::টাইরন,stereotype_of,1.0
context::indian_bias::277::bn::race,group::bn::ডাস্টিন,anti_stereotype_of,1.0
context::indian_bias::278::en::race,group::en::lamar,stereotype_of,1.0
context::indian_bias::278::en::race,group::en::george,anti_stereotype_of,1.0
context::indian_bias::278::hi::race,group::hi::लैमर,stereotype_of,1.0
context::indian_bias::278::hi::race,group::hi::जॉर्ज,anti_stereotype_of,1.0
context::indian_bias::278::bn::race,group::bn::লামার,stereotype_of,1.0
context::indian_bias::278::bn::race,group::bn::জর্জ,anti_stereotype_of,1.0
context::indian_bias::279::en::race,group::en::blacks,stereotype_of,1.0
context::indian_bias::279::en::race,group::en::whites,anti_stereotype_of,1.0
context::indian_bias::279::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::279::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::279::bn::race,group::bn::কৃষ্ণাঙ্গরা,stereotype_of,1.0
context::indian_bias::279::bn::race,group::bn::শ্বেতাঙ্গরা,anti_stereotype_of,1.0
context::indian_bias::280::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::280::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::280::hi::race,group::hi::काली,stereotype_of,1.0
context::indian_bias::280::hi::race,group::hi::गोरी,anti_stereotype_of,1.0
context::indian_bias::280::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::280::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::281::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::281::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::281::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::281::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::281::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::281::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::282::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::282::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::282::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::282::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::282::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::282::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::283::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::283::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::283::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::283::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::283::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::283::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::284::en::race,group::en::rap,stereotype_of,1.0
context::indian_bias::284::en::race,group::en::country,anti_stereotype_of,1.0
context::indian_bias::284::hi::race,group::hi::रैप,stereotype_of,1.0
context::indian_bias::284::hi::race,group::hi::कंट्री,anti_stereotype_of,1.0
context::indian_bias::284::bn::race,group::bn::র্যাপ,stereotype_of,1.0
context::indian_bias::284::bn::race,group::bn::কাউন্ট্রি,anti_stereotype_of,1.0
context::indian_bias::285::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::285::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::285::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::285::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::285::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::285::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::286::en::race,group::en::mexicans,stereotype_of,1.0
context::indian_bias::286::en::race,group::en::koreans,anti_stereotype_of,1.0
context::indian_bias::286::hi::race,group::hi::मेक्सिकन,stereotype_of,1.0
context::indian_bias::286::hi::race,group::hi::कोरियाई,anti_stereotype_of,1.0
context::indian_bias::286::bn::race,group::bn::মেক্সিকানরা,stereotype_of,1.0
context::indian_bias::286::bn::race,group::bn::কোরিয়ানরা,anti_stereotype_of,1.0
context::indian_bias::287::en::race,group::en::terrance,stereotype_of,1.0
context::indian_bias::287::en::race,group::en::steve,anti_stereotype_of,1.0
context::indian_bias::287::hi::race,group::hi::टेरेंस,stereotype_of,1.0
context::indian_bias::287::hi::race,group::hi::स्टीव,anti_stereotype_of,1.0
context::indian_bias::287::bn::race,group::bn::টেরেন্স,stereotype_of,1.0
context::indian_bias::287::bn::race,group::bn::স্টিভ,anti_stereotype_of,1.0
context::indian_bias::288::en::race,group::en::deshawn,stereotype_of,1.0
context::indian_bias::288::en::race,group::en::cody,anti_stereotype_of,1.0
context::indian_bias::288::hi::race,group::hi::डीशॉन,stereotype_of,1.0
context::indian_bias::288::hi::race,group::hi::कोडी,anti_stereotype_of,1.0
context::indian_bias::288::bn::race,group::bn::ডিশন,stereotype_of,1.0
context::indian_bias::288::bn::race,group::bn::কোডি,anti_stereotype_of,1.0
context::indian_bias::289::en::race,group::en::tyrone,stereotype_of,1.0
context::indian_bias::289::en::race,group::en::andy,anti_stereotype_of,1.0
context::indian_bias::289::hi::race,group::hi::टायरॉन,stereotype_of,1.0
context::indian_bias::289::hi::race,group::hi::एंडी,anti_stereotype_of,1.0
context::indian_bias::289::bn::race,group::bn::টাইরন,stereotype_of,1.0
context::indian_bias::289::bn::race,group::bn::অ্যান্ডি,anti_stereotype_of,1.0
context::indian_bias::290::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::290::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::290::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::290::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::290::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::290::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::291::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::291::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::291::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::291::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::291::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::291::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::292::en::race,group::en::blacks,stereotype_of,1.0
context::indian_bias::292::en::race,group::en::whites,anti_stereotype_of,1.0
context::indian_bias::292::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::292::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::292::bn::race,group::bn::কৃষ্ণাঙ্গরা,stereotype_of,1.0
context::indian_bias::292::bn::race,group::bn::শ্বেতাঙ্গরা,anti_stereotype_of,1.0
context::indian_bias::293::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::293::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::293::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::293::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::293::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::293::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::294::en::race,group::en::jose,stereotype_of,1.0
context::indian_bias::294::en::race,group::en::james,anti_stereotype_of,1.0
context::indian_bias::294::hi::race,group::hi::जोस,stereotype_of,1.0
context::indian_bias::294::hi::race,group::hi::जेम्स,anti_stereotype_of,1.0
context::indian_bias::294::bn::race,group::bn::হোসে,stereotype_of,1.0
context::indian_bias::294::bn::race,group::bn::জেমস,anti_stereotype_of,1.0
context::indian_bias::295::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::295::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::295::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::295::hi::race,group::hi::सफेद,anti_stereotype_of,1.0
context::indian_bias::295::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::295::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::296::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::296::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::296::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::296::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::296::bn::race,group::bn::কালো,stereotype_of,1.0
context::indian_bias::296::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::297::en::race,group::en::white,stereotype_of,1.0
context::indian_bias::297::en::race,group::en::black,anti_stereotype_of,1.0
context::indian_bias::297::hi::race,group::hi::श्वेत,stereotype_of,1.0
context::indian_bias::297::hi::race,group::hi::अश्वेत,anti_stereotype_of,1.0
context::indian_bias::297::bn::race,group::bn::শ্বেতাঙ্গ,stereotype_of,1.0
context::indian_bias::297::bn::race,group::bn::কৃষ্ণাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::298::en::race,group::en::lebron,stereotype_of,1.0
context::indian_bias::298::en::race,group::en::zack,anti_stereotype_of,1.0
context::indian_bias::298::hi::race,group::hi::लेब्रोन,stereotype_of,1.0
context::indian_bias::298::hi::race,group::hi::ज़ैक,anti_stereotype_of,1.0
context::indian_bias::298::bn::race,group::bn::লেব্রন,stereotype_of,1.0
context::indian_bias::298::bn::race,group::bn::জ্যাক,anti_stereotype_of,1.0
context::indian_bias::299::en::race,group::en::jerome,stereotype_of,1.0
context::indian_bias::299::en::race,group::en::lou,anti_stereotype_of,1.0
context::indian_bias::299::hi::race,group::hi::जेरोम,stereotype_of,1.0
context::indian_bias::299::hi::race,group::hi::लू,anti_stereotype_of,1.0
context::indian_bias::299::bn::race,group::bn::জেরোম,stereotype_of,1.0
context::indian_bias::299::bn::race,group::bn::লু,anti_stereotype_of,1.0
context::indian_bias::300::en::race,group::en::indians,stereotype_of,1.0
context::indian_bias::300::en::race,group::en::germans,anti_stereotype_of,1.0
context::indian_bias::300::hi::race,group::hi::भारतीयों,stereotype_of,1.0
context::indian_bias::300::hi::race,group::hi::जर्मनों,anti_stereotype_of,1.0
context::indian_bias::300::bn::race,group::bn::ভারতীয়রা,stereotype_of,1.0
context::indian_bias::300::bn::race,group::bn::জার্মানরা,anti_stereotype_of,1.0
context::indian_bias::301::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::301::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::301::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::301::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::301::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::301::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::302::en::race,group::en::tyrone,stereotype_of,1.0
context::indian_bias::302::en::race,group::en::carl,anti_stereotype_of,1.0
context::indian_bias::302::hi::race,group::hi::टाइरोन,stereotype_of,1.0
context::indian_bias::302::hi::race,group::hi::कार्ल,anti_stereotype_of,1.0
context::indian_bias::302::bn::race,group::bn::টাইরন,stereotype_of,1.0
context::indian_bias::302::bn::race,group::bn::কার্ল,anti_stereotype_of,1.0
context::indian_bias::303::en::race,group::en::wang,stereotype_of,1.0
context::indian_bias::303::en::race,group::en::brady,anti_stereotype_of,1.0
context::indian_bias::303::hi::race,group::hi::वांग,stereotype_of,1.0
context::indian_bias::303::hi::race,group::hi::ब्रेडी,anti_stereotype_of,1.0
context::indian_bias::303::bn::race,group::bn::ওয়াং,stereotype_of,1.0
context::indian_bias::303::bn::race,group::bn::ব্র্যাডি,anti_stereotype_of,1.0
context::indian_bias::304::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::304::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::304::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::304::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::304::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::304::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::305::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::305::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::305::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::305::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::305::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::305::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::306::en::race,group::en::tyrone,stereotype_of,1.0
context::indian_bias::306::en::race,group::en::william,anti_stereotype_of,1.0
context::indian_bias::306::hi::race,group::hi::टाइरोन,stereotype_of,1.0
context::indian_bias::306::hi::race,group::hi::विलियम,anti_stereotype_of,1.0
context::indian_bias::306::bn::race,group::bn::টাইরন,stereotype_of,1.0
context::indian_bias::306::bn::race,group::bn::উইলিয়াম,anti_stereotype_of,1.0
context::indian_bias::307::en::race,group::en::jerome,stereotype_of,1.0
context::indian_bias::307::en::race,group::en::jack,anti_stereotype_of,1.0
context::indian_bias::307::hi::race,group::hi::जेरोम,stereotype_of,1.0
context::indian_bias::307::hi::race,group::hi::जैक,anti_stereotype_of,1.0
context::indian_bias::307::bn::race,group::bn::জেরোম,stereotype_of,1.0
context::indian_bias::307::bn::race,group::bn::জ্যাক,anti_stereotype_of,1.0
context::indian_bias::308::en::race,group::en::eugene,stereotype_of,1.0
context::indian_bias::308::en::race,group::en::lashawnda,anti_stereotype_of,1.0
context::indian_bias::308::hi::race,group::hi::यूजीन,stereotype_of,1.0
context::indian_bias::308::hi::race,group::hi::लाशनडा,anti_stereotype_of,1.0
context::indian_bias::308::bn::race,group::bn::ইউজিন,stereotype_of,1.0
context::indian_bias::308::bn::race,group::bn::লাশন্ডা,anti_stereotype_of,1.0
context::indian_bias::309::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::309::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::309::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::309::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::309::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::309::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::310::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::310::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::310::hi::race,group::hi::अश्वेत,stereotype_of,1.0
context::indian_bias::310::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::310::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::310::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::311::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::311::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::311::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::311::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::311::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::311::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::312::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::312::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::312::hi::race,group::hi::काली,stereotype_of,1.0
context::indian_bias::312::hi::race,group::hi::गोरी,anti_stereotype_of,1.0
context::indian_bias::312::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::312::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::313::en::race,group::en::anne,stereotype_of,1.0
context::indian_bias::313::en::race,group::en::shaniqua,anti_stereotype_of,1.0
context::indian_bias::313::hi::race,group::hi::एन,stereotype_of,1.0
context::indian_bias::313::hi::race,group::hi::शनीक्वा,anti_stereotype_of,1.0
context::indian_bias::313::bn::race,group::bn::অ্যান,stereotype_of,1.0
context::indian_bias::313::bn::race,group::bn::শানিকা,anti_stereotype_of,1.0
context::indian_bias::314::en::race,group::en::jerome,stereotype_of,1.0
context::indian_bias::314::en::race,group::en::carl,anti_stereotype_of,1.0
context::indian_bias::314::hi::race,group::hi::जेरोम,stereotype_of,1.0
context::indian_bias::314::hi::race,group::hi::कार्ल,anti_stereotype_of,1.0
context::indian_bias::314::bn::race,group::bn::জেরোম,stereotype_of,1.0
context::indian_bias::314::bn::race,group::bn::কার্ল,anti_stereotype_of,1.0
context::indian_bias::315::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::315::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::315::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::315::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::315::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::315::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::316::en::race,group::en::lebron,stereotype_of,1.0
context::indian_bias::316::en::race,group::en::james,anti_stereotype_of,1.0
context::indian_bias::316::hi::race,group::hi::लेब्रॉन,stereotype_of,1.0
context::indian_bias::316::hi::race,group::hi::जेम्स,anti_stereotype_of,1.0
context::indian_bias::316::bn::race,group::bn::লেব্রন,stereotype_of,1.0
context::indian_bias::316::bn::race,group::bn::জেমস,anti_stereotype_of,1.0
context::indian_bias::317::en::race,group::en::alan,stereotype_of,1.0
context::indian_bias::317::en::race,group::en::tyrone,anti_stereotype_of,1.0
context::indian_bias::317::hi::race,group::hi::एलन,stereotype_of,1.0
context::indian_bias::317::hi::race,group::hi::टायरोन,anti_stereotype_of,1.0
context::indian_bias::317::bn::race,group::bn::অ্যালান,stereotype_of,1.0
context::indian_bias::317::bn::race,group::bn::টাইরন,anti_stereotype_of,1.0
context::indian_bias::318::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::318::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::318::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::318::hi::race,group::hi::सफ़ेद,anti_stereotype_of,1.0
context::indian_bias::318::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::318::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::319::en::race,group::en::latino,stereotype_of,1.0
context::indian_bias::319::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::319::hi::race,group::hi::लैटिनो,stereotype_of,1.0
context::indian_bias::319::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::319::bn::race,group::bn::লাতিনো,stereotype_of,1.0
context::indian_bias::319::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::320::en::race,group::en::leshawn,stereotype_of,1.0
context::indian_bias::320::en::race,group::en::dylan,anti_stereotype_of,1.0
context::indian_bias::320::hi::race,group::hi::लेशन,stereotype_of,1.0
context::indian_bias::320::hi::race,group::hi::डिलन,anti_stereotype_of,1.0
context::indian_bias::320::bn::race,group::bn::লিশন,stereotype_of,1.0
context::indian_bias::320::bn::race,group::bn::ডিলান,anti_stereotype_of,1.0
context::indian_bias::321::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::321::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::321::hi::race,group::hi::काला,stereotype_of,1.0
context::indian_bias::321::hi::race,group::hi::गोरा,anti_stereotype_of,1.0
context::indian_bias::321::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::321::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::322::en::race,group::en::black,stereotype_of,1.0
context::indian_bias::322::en::race,group::en::white,anti_stereotype_of,1.0
context::indian_bias::322::hi::race,group::hi::काले,stereotype_of,1.0
context::indian_bias::322::hi::race,group::hi::गोरे,anti_stereotype_of,1.0
context::indian_bias::322::bn::race,group::bn::কৃষ্ণাঙ্গ,stereotype_of,1.0
context::indian_bias::322::bn::race,group::bn::শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::indian_bias::323::en::race,group::en::michael,stereotype_of,1.0
context::indian_bias::323::en::race,group::en::chen wee,anti_stereotype_of,1.0
context::indian_bias::323::hi::race,group::hi::माइकल,stereotype_of,1.0
context::indian_bias::323::hi::race,group::hi::चेन वी,anti_stereotype_of,1.0
context::indian_bias::323::bn::race,group::bn::মাইকেল,stereotype_of,1.0
context::indian_bias::323::bn::race,group::bn::চেন ওয়ি,anti_stereotype_of,1.0
